"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"collective-action-imitation.nlogo"
"General Analysis CA Baseline"
"07/17/2025 13:59:54:765 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","initial-resisted","corruption?","coercion-level","initial-enrolled","corruption-penalty","media-shock-freq","trust-erosion","force-enrollment?","appeals-process?","media-shock?","[step]","total-enrolled","total-resisted","total-undecided","enrolled-urban","enrolled-rural","resisted-urban","resisted-rural","avg-trust","avg-digital-literacy","avg-rural-literacy"
"1","100","true","0","300","1","91","51","true","true","true","137","300","344","356","145","155","69","275","0.3857740719682703","0.30490196078431375","0.108"
"2","100","true","0","300","1","91","51","true","true","true","284","300","357","343","150","150","65","292","0.25409546365830327","0.2950980392156863","0.09514563106796116"
"1","100","true","0","300","1","91","51","true","true","true","138","300","344","356","145","155","69","275","0.3857740719682705","0.30490196078431375","0.108"
"2","100","true","0","300","1","91","51","true","true","true","285","300","357","343","150","150","65","292","0.2540954636583032","0.2950980392156863","0.09514563106796116"
"1","100","true","0","300","1","91","51","true","true","true","139","300","344","356","145","155","69","275","0.3857740719682701","0.30490196078431375","0.108"
"2","100","true","0","300","1","91","51","true","true","true","286","300","357","343","150","150","65","292","0.25409546365830316","0.2950980392156863","0.09514563106796116"
"1","100","true","0","300","1","91","51","true","true","true","140","300","344","356","145","155","69","275","0.3857740719682703","0.30490196078431375","0.108"
"2","100","true","0","300","1","91","51","true","true","true","287","300","357","343","150","150","65","292","0.2540954636583032","0.2950980392156863","0.09514563106796116"
"1","100","true","0","300","1","91","51","true","true","true","141","300","344","356","145","155","69","275","0.38577407196827035","0.30490196078431375","0.108"
"2","100","true","0","300","1","91","51","true","true","true","288","300","357","343","150","150","65","292","0.25409546365830316","0.2950980392156863","0.09514563106796116"
"1","100","true","0","300","1","91","51","true","true","true","142","300","344","356","145","155","69","275","0.38577407196826996","0.30490196078431375","0.108"
"2","100","true","0","300","1","91","51","true","true","true","289","300","357","343","150","150","65","292","0.25409546365830304","0.2950980392156863","0.09514563106796116"
"1","100","true","0","300","1","91","51","true","true","true","143","300","344","356","145","155","69","275","0.38577407196827","0.30490196078431375","0.108"
"1","100","true","0","300","1","91","51","true","true","true","144","300","344","356","145","155","69","275","0.3857740719682703","0.30490196078431375","0.108"
"1","100","true","0","300","1","91","51","true","true","true","145","300","344","356","145","155","69","275","0.3857740719682703","0.30490196078431375","0.108"
"2","100","true","0","300","1","91","51","true","true","true","290","300","357","343","150","150","65","292","0.25409546365830343","0.2950980392156863","0.09514563106796116"
"1","100","true","0","300","1","91","51","true","true","true","146","300","344","356","145","155","69","275","0.38577407196827024","0.30490196078431375","0.108"
"1","100","true","0","300","1","91","51","true","true","true","147","300","344","356","145","155","69","275","0.38577407196827007","0.30490196078431375","0.108"
"2","100","true","0","300","1","91","51","true","true","true","291","300","357","343","150","150","65","292","0.25409546365830327","0.2950980392156863","0.09514563106796116"
"1","100","true","0","300","1","91","51","true","true","true","148","300","344","356","145","155","69","275","0.3857740719682703","0.30490196078431375","0.108"
"2","100","true","0","300","1","91","51","true","true","true","292","300","357","343","150","150","65","292","0.2540954636583033","0.2950980392156863","0.09514563106796116"
"1","100","true","0","300","1","91","51","true","true","true","149","300","344","356","145","155","69","275","0.3857740719682704","0.30490196078431375","0.108"
"2","100","true","0","300","1","91","51","true","true","true","293","300","357","343","150","150","65","292","0.2540954636583034","0.2950980392156863","0.09514563106796116"
"1","100","true","0","300","1","91","51","true","true","true","150","300","344","356","145","155","69","275","0.3857740719682703","0.30490196078431375","0.108"
"2","100","true","0","300","1","91","51","true","true","true","294","300","357","343","150","150","65","292","0.25409546365830304","0.2950980392156863","0.09514563106796116"
"1","100","true","0","300","1","91","51","true","true","true","151","300","344","356","145","155","69","275","0.38577407196827024","0.30490196078431375","0.108"
"2","100","true","0","300","1","91","51","true","true","true","295","300","357","343","150","150","65","292","0.254095463658303","0.2950980392156863","0.09514563106796116"
"1","100","true","0","300","1","91","51","true","true","true","152","300","344","356","145","155","69","275","0.3857740719682702","0.30490196078431375","0.108"
"2","100","true","0","300","1","91","51","true","true","true","296","300","357","343","150","150","65","292","0.25409546365830327","0.2950980392156863","0.09514563106796116"
"1","100","true","0","300","1","91","51","true","true","true","153","300","344","356","145","155","69","275","0.38577407196827","0.30490196078431375","0.108"
"2","100","true","0","300","1","91","51","true","true","true","297","300","357","343","150","150","65","292","0.25409546365830293","0.2950980392156863","0.09514563106796116"
"2","100","true","0","300","1","91","51","true","true","true","298","300","357","343","150","150","65","292","0.2540954636583031","0.2950980392156863","0.09514563106796116"
"1","100","true","0","300","1","91","51","true","true","true","154","300","345","355","145","155","70","275","0.3803426994192504","0.30490196078431375","0.108"
"2","100","true","0","300","1","91","51","true","true","true","299","300","357","343","150","150","65","292","0.25409546365830327","0.2950980392156863","0.09514563106796116"
"2","100","true","0","300","1","91","51","true","true","true","300","300","357","343","150","150","65","292","0.2540954636583033","0.2950980392156863","0.09514563106796116"
"1","100","true","0","300","1","91","51","true","true","true","155","300","345","355","145","155","70","275","0.38034269941925036","0.30490196078431375","0.108"
"1","100","true","0","300","1","91","51","true","true","true","156","300","345","355","145","155","70","275","0.38034269941925086","0.30490196078431375","0.108"
"1","100","true","0","300","1","91","51","true","true","true","157","300","345","355","145","155","70","275","0.38034269941925014","0.30490196078431375","0.108"
"1","100","true","0","300","1","91","51","true","true","true","158","300","345","355","145","155","70","275","0.3803426994192502","0.30490196078431375","0.108"
"1","100","true","0","300","1","91","51","true","true","true","159","300","345","355","145","155","70","275","0.38034269941925036","0.30490196078431375","0.108"
"1","100","true","0","300","1","91","51","true","true","true","160","300","345","355","145","155","70","275","0.38034269941925064","0.30490196078431375","0.108"
"1","100","true","0","300","1","91","51","true","true","true","161","300","345","355","145","155","70","275","0.38034269941925025","0.30490196078431375","0.108"
"1","100","true","0","300","1","91","51","true","true","true","162","300","345","355","145","155","70","275","0.38034269941925053","0.30490196078431375","0.108"
"1","100","true","0","300","1","91","51","true","true","true","163","300","345","355","145","155","70","275","0.3803426994192507","0.30490196078431375","0.108"
"1","100","true","0","300","1","91","51","true","true","true","164","300","345","355","145","155","70","275","0.38034269941925053","0.30490196078431375","0.108"
"1","100","true","0","300","1","91","51","true","true","true","165","300","345","355","145","155","70","275","0.3803426994192506","0.30490196078431375","0.108"
"1","100","true","0","300","1","91","51","true","true","true","166","300","345","355","145","155","70","275","0.3803426994192504","0.30490196078431375","0.108"
"1","100","true","0","300","1","91","51","true","true","true","167","300","345","355","145","155","70","275","0.38034269941925036","0.30490196078431375","0.108"
"1","100","true","0","300","1","91","51","true","true","true","168","300","345","355","145","155","70","275","0.38034269941925064","0.30490196078431375","0.108"
"1","100","true","0","300","1","91","51","true","true","true","169","300","345","355","145","155","70","275","0.38034269941925025","0.30490196078431375","0.108"
"1","100","true","0","300","1","91","51","true","true","true","170","300","345","355","145","155","70","275","0.3803426994192505","0.30490196078431375","0.108"
"1","100","true","0","300","1","91","51","true","true","true","171","300","345","355","145","155","70","275","0.3803426994192507","0.30490196078431375","0.108"
"1","100","true","0","300","1","91","51","true","true","true","172","300","345","355","145","155","70","275","0.3803426994192505","0.30490196078431375","0.108"
"1","100","true","0","300","1","91","51","true","true","true","173","300","345","355","145","155","70","275","0.38034269941925036","0.30490196078431375","0.108"
"1","100","true","0","300","1","91","51","true","true","true","174","300","345","355","145","155","70","275","0.3803426994192503","0.30490196078431375","0.108"
"1","100","true","0","300","1","91","51","true","true","true","175","300","345","355","145","155","70","275","0.3803426994192503","0.30490196078431375","0.108"
"1","100","true","0","300","1","91","51","true","true","true","176","300","345","355","145","155","70","275","0.3803426994192502","0.30490196078431375","0.108"
